Perfume Name,Wilson Score,Thumbs Up,Thumbs Down,Img Url
Velvet - Commodity (unisex) ~ 2021,0.07878,5,23,https://fimgs.net/mdimg/perfume/270x270.70025.jpg
Manhattan Roja Dove (unisex) ~ 2021,0.13603,11,36,https://fimgs.net/mdimg/perfume/270x270.69553.jpg
Lavanda & Cedro Granado (unisex) ~ 2020,0.05916,4,23,https://fimgs.net/mdimg/perfume/270x270.63367.jpg
1881 Silver Cerruti (male) ~ 2020,0.05916,4,23,https://fimgs.net/mdimg/perfume/270x270.61623.jpg
Kids Era Uma Vez Eudora (unisex) ~ 2021,0.02652,2,19,https://fimgs.net/mdimg/perfume/270x270.70313.jpg
R.E.M. Ariana Grande (female) ~ 2020,0.1078,8,31,https://fimgs.net/mdimg/perfume/270x270.62578.jpg
Velvet Petals La Crème Victoria's Secret (female) ~ 2020,0,0,15,https://fimgs.net/mdimg/perfume/270x270.66544.jpg
Banho de Chuva Natura (unisex) ~ 2020,0.04003,3,23,https://fimgs.net/mdimg/perfume/270x270.61425.jpg
Desenho nas Nuvens Natura (unisex) ~ 2020,0.04003,3,23,https://fimgs.net/mdimg/perfume/270x270.61427.jpg
Strawberry Pound Cake Bath & Body Works (female) ~ 2020,0.0665,5,28,https://fimgs.net/mdimg/perfume/270x270.60030.jpg
Rosewood Superfluide Les EAUX Primordiales (unisex) ~ 2020,0.02222,2,23,https://fimgs.net/mdimg/perfume/270x270.62854.jpg
Raspberry Jam Donut Bath & Body Works (female) ~ 2021,0.02222,2,23,https://fimgs.net/mdimg/perfume/270x270.65371.jpg
God Is A Woman Ariana Grande (female) ~ 2021,0.06449,5,29,https://fimgs.net/mdimg/perfume/270x270.68664.jpg
